Station_ID,Year, Month, Monthly_MSL, Linear_Trend, High_Conf., Low_Conf.
"Waveland, MS",2018,12,0.186,0.122,0.14,0.105
"Waveland, MS",2019,1,0.139,0.123,0.141,0.105
"Waveland, MS",2019,2,0.223,0.123,0.141,0.106
"Waveland, MS",2019,3,0.15,0.124,0.142,0.106
"Waveland, MS",2019,4,0.147,0.124,0.142,0.106
"Waveland, MS",2019,5,0.239,0.125,0.142,0.107
"Waveland, MS",2019,6,0.166,0.125,0.143,0.107
"Waveland, MS",2019,7,0.262,0.125,0.143,0.107
"Waveland, MS",2019,8,0.091,0.126,0.144,0.108
"Waveland, MS",2019,9,0.129,0.126,0.144,0.108
"Waveland, MS",2019,10,0.294,0.127,0.145,0.108
"Waveland, MS",2019,11,0.123,0.127,0.145,0.109
"Waveland, MS",2019,12,0.104,0.127,0.146,0.109
"Waveland, MS",2020,1,0.221,0.128,0.146,0.109
"Waveland, MS",2020,2,0.123,0.128,0.147,0.11
"Waveland, MS",2020,3,0.157,0.129,0.147,0.11
"Waveland, MS",2020,4,0.173,0.129,0.148,0.111
"Waveland, MS",2020,5,0.133,0.129,0.148,0.111
"Waveland, MS",2020,6,0.248,0.13,0.149,0.111
"Waveland, MS",2020,7,0.14,0.13,0.149,0.112
"Waveland, MS",2020,8,0.148,0.131,0.149,0.112
"Waveland, MS",2020,9,0.236,0.131,0.15,0.112
"Waveland, MS",2020,10,0.186,0.132,0.15,0.113
"Waveland, MS",2020,11,0.19,0.132,0.151,0.113
"Waveland, MS",2020,12,0.05,0.132,0.151,0.113
"Waveland, MS",2021,1,0.068,0.133,0.152,0.114
"Waveland, MS",2021,2,0.081,0.133,0.152,0.114
"Waveland, MS",2021,3,0.17,0.134,0.153,0.114
"Waveland, MS",2021,4,0.188,0.134,0.153,0.115
"Waveland, MS",2021,5,0.199,0.134,0.154,0.115
"Waveland, MS",2021,6,0.213,0.135,0.154,0.116
